fold_id,cv_tag,html_id,sent_id,text,tag
1,cv105,19135,6,i also did not tense up or particularly enjoy any of its unenergetic action sequences which provided me with little more than a few minutes time to think back to the lovely salma hayek scenes .,neg
1,cv105,19135,7,"when you consider that the other "" part "" of this film is geared as an action/adventure , i would say that this another negative sign .",neg
1,cv105,19135,8,"and when you consider that the first hour of the film was boring and a little slow , the story-line tired , reminiscent of swiss cheese and uninvolving , and the special effects interesting but worth very little inside a plot filled with lame one-liners , weak characterizations and an anti-climactic end , you pretty much have the gist of my impression of this "" big "" summer blockbuster .",neg
1,cv105,19135,9,it blows .,neg
1,cv105,19135,10,"or as they say in french , "" eet blows "" .",neg
1,cv105,19135,11,could it be that the script was crappy because it took four people to write it ?,neg
1,cv105,19135,12,maybe .,neg
1,cv105,19135,13,"could it be that most of the special effects don't show up until the last half hour , and even then , we don't see anything that its trailers hadn't already given away ?",neg
1,cv105,19135,14,perhaps .,neg
1,cv105,19135,15,"or could it be that we have come to expect so much more from will smith and hollywood big-budget movies , that we cannot help but evaluate them on a scale onto their own ?",neg
1,cv105,19135,16,naaaaaaah !,neg
1,cv105,19135,17,a bad movie is a bad movie .,neg
1,cv105,19135,18,"on a positive note , i could honestly say that i did very much enjoy the lovely performance by the adorable salma hayek , who seemed underused ( in my humble opinion ) , and lit up every bubbly scene that she was hardly in .",neg
1,cv105,19135,19,"branagh was also fun as the scenery-munching , over-the-top bad guy , but that's pretty much where the entertainment-buck stopped .",neg
1,cv105,19135,20,"smith and kline were static at best , the plot full of holes , and the score insignificant and derivative of a dozen others .",neg
1,cv105,19135,21,i would strongly advise anyone not to see this movie .,neg
1,cv105,19135,22,"then again , there is that one scene with the lovely salma hayek tied up in a cage . . . huh . . . oh",neg
1,cv105,19135,23,"yeah , but the rest of the movie sucked .",neg
1,cv105,19135,24,"little known facts about this film and its stars : will smith has starred in two of the ten all-time top grossing films worldwide : 1997's summer blockbuster men in black ( 7/10 ) , for which he also recorded the grammy-winning title song , and 1996's independence day ( 6/10 ) .",neg
1,cv105,19135,25,he once turned down a scholarship to mit to pursue his singing career .,neg
1,cv105,19135,26,"kevin kline is a graduate of the juilliard school of drama , and has been married to the cute-as-a-button actress phoebe cates since 1989 .",neg
1,cv105,19135,27,"they have two kids together , greta simone and owen .",neg
1,cv105,19135,28,"one of the buildings that gets blown up in this film has "" kasdan "" written on it .",neg
1,cv105,19135,29,"lawrence kasdan is a director known to have worked with kevin on five of his movies , including the big chill , silverado , i love you to death , grand canyon and french kiss .",neg
1,cv105,19135,30,"salma hayek gave up a successful career as a major television star in latin america and moved to the united states to start over , even though she spoke no english .",neg
1,cv105,19135,31,"she made her feature film debut as an actress with a small role in allison anders' mi vida loca ( no , not the rickie martin video ! ) and played her first starring role in robert rodriguez's desperado opposite antonio banderas .",neg
1,cv105,19135,32,"since then , she has made an appearance in each one of rodriguez's films .",neg
1,cv105,19135,33,"she stands 5'2 "" , was born in southeast mexico , and the daughter of a lebanese father and a mexican mother .",neg
1,cv105,19135,34,"one of the actresses cast as branagh's lovely but lethal beauties includes bail ling , a stage and screen star in her native china who was last seen starring opposite dick gere in red corner ( 7/10 ) .",neg
1,cv105,19135,35,"another is dutch-born frederique van der wal , who is one of the world's most recognized supermodels , having graced the cover of cosmopolitan numerous times , as well as harper's bazaar , vogue and mademoiselle .",neg
1,cv106,18379,0,in the line of duty is the critically praised series of television movies dealing with the real-life incidents that claimed lives of law enforcement officers in usa .,neg
1,cv106,18379,1,"the twilight murders , another one from the series , is dealing with the case of gordon kahl ( played by rod steiger ) , old farmer from north dakota who would rather spend a year in prison than pay taxes to the despised u . s . government .",neg
1,cv106,18379,2,"after being released , he still refuses to pay taxes and the warrant is issued for his arrest .",neg
1,cv106,18379,3,"when the u . s . marshals come to arrest him , it turns out that kahl isn't alone .",neg
1,cv106,18379,4,"many poor farmers in rural northwest share his extremist anti-government beliefs , and the routine operation turns into shootout that would leave federal officers that .",neg
1,cv106,18379,5,"that brings fbi on the scene , and agent mayberly ( michael gross ) is supervising the manhunt .",neg
1,cv106,18379,6,"however , his efforts seem fruitless , since kahl still has many supporters , some of them even in the local law enforcement .",neg
1,cv106,18379,7,"after betrayed , 1988 thriller by costa gavras , hollywood mostly ignored the disturbing trends of rising right-wing extremism in the american northwest , and that remained so until oklahoma city bombing , when media hype brought right-wingers back into spotlight .",neg
1,cv106,18379,8,"until that time , only the television movies like this one bothered to pay attention to that phenomenon .",neg
1,cv106,18379,9,"unfortunately , the twilight murders is still routine and formulaic television film , that uses sensationalist real life content in order to cover lack of originality in the script .",neg
1,cv106,18379,10,"sometimes , like many american tv movies , it creates drama where drama shouldn't be .",neg
1,cv106,18379,11,"on the other hand , film is steadily directed by dick lowry , and rod steiger does good job potraying gordon kahl .",neg
1,cv106,18379,12,"on the other hand , michael gross as his pursuer is quite wooden and his interaction with some of the actors is terrible .",neg
1,cv106,18379,13,"however , film does deal with potentially thought-provoking social and political issues , so hour and half spent in front of the screen shouldn't be the total waste of time .",neg
1,cv107,25639,0,* * * the following review contains spoilers * * *,neg
1,cv107,25639,1,""" it's just . . .",neg
1,cv107,25639,2,the way . . .,neg
1,cv107,25639,3,"we are . """,neg
1,cv107,25639,4,"--- a rapist ( matt frewer ) responds to supergirl's ( helen slater ) query as to why she's being attacked , an example of the mind-numbingly bad dialogue in supergirl .",neg
1,cv107,25639,5,i'll admit it . . .,neg
1,cv107,25639,6,i love superman iii .,neg
1,cv107,25639,7,"i know it's hated amongst the superman faithful who dismiss it as nothing more than a vehicle for richard pryor , but i still think it's a worthy addition to the man of steel franchise .",neg
1,cv107,25639,8,"supergirl , a spin-off film of sorts from the series' same producers ( alexander and ilya salkind ) , doesn't even rival superman iii in terms of quality , let alone superman or superman ii .",neg
1,cv107,25639,9,supergirl lost me from the opening scenes and went steadily downhill for the rest of its two hour plus running time .,neg
